,Purchase_Date,Falchion,Falchion_Blue_Steel_FT,Falchion_Blue_Steel_MW,Falchion_Blue_Steel_WW,Falchion_Boreal_forest_FT,Falchion_Case_Hardened_FT,Falchion_Crimson_web_FT,Falchion_Fade_FN,Falchion_Forest_DDPAT_FT,Falchion_Night_FT,Falchion_safari_mesh_FT,Falchion_Scorched_FT,Falchion_Slaughter_FN,Falchion_Slaughter_MW,Falchion_Stained_FT,Falchion_Stained_MW,Falchion_Stained_WW,Falchion_Urban_masked_FT,avg
594,2017/1/10,56.206,55.201,61.726,56.054,43.89,62.912,70.687,101.837,41.785,52.778,40.946,41.871,109.922,91.951,44.299,47.731,46.164,41.657,59.31205556
595,2017/1/11,55.863,56.111,62.799,58.093,43.687,65.916,71.582,98.217,41.713,51.473,40.028,38.661,98.362,85.779,46.819,48.363,46.843,42.075,58.46577778
596,2017/1/12,55.615,57.448,68.234,48,44.752,65.019,73.195,100.691,40.929,50.956,40.151,42.964,105.737,89.549,46.223,48.047,47.485,41.83,59.26805556
597,2017/1/13,54.929,56.2,66.355,53.937,39.909,67.374,73.277,105.866,41.87,54.431,41.685,41.929,103.911,95.024,46.143,48.928,44.923,41.855,59.91922222
598,2017/1/14,55.441,54.503,60.364,54.797,43.816,66.486,71.685,107.165,42.473,53.612,40.195,42.2,103.678,93.046,46.537,49.341,45.47,41.572,59.57672222
599,2017/1/15,54.441,55.438,61.306,52.942,43.931,62.295,71.795,106.247,41.791,52.659,40.658,42.464,103.761,86.744,43.194,46.989,42.998,40.646,58.34994444
600,2017/1/16,53.758,55.442,61.03,52.37,43.447,62.179,72.63,103.746,42.582,52.014,40.07,42.163,108.015,90.668,44.568,47.97,44.737,40.508,58.77205556
601,2017/1/17,55.175,58.004,55.04,56.657,43.488,60.965,71.17,103.463,41.315,51.682,39.563,40.04,103.432,87.28,43.752,47.742,43.847,41.94,58.03083333
602,2017/1/18,56.123,58.961,59.139,55.958,44.094,63.27,71.434,100.535,41.487,54.314,40.063,40.695,104.24,82.476,43.365,49.504,44.327,41.628,58.42294444
603,2017/1/19,56.667,55.591,58.476,57.231,43.446,71.733,68.116,103.626,40.775,54.082,39.358,40.499,103.37,89.064,44.587,47.027,45.563,41.168,58.90994444
604,2017/1/20,56.274,57.313,59.085,54.574,43.14,63.488,72.035,106.939,42.905,51.48,40.036,40.95,116.022,94.347,44.827,47.634,43.454,41.202,59.76138889
605,2017/1/21,57.659,56.256,62.023,56.409,43.949,63.69,74.246,108.373,42.084,53.615,40.954,41.394,110.531,91.035,44.381,44.462,44.62,41.335,59.83422222
606,2017/1/22,56.275,55.349,61.994,55.643,44.374,64.977,66.049,107.422,42.529,52.156,40.869,41.991,104.557,89.884,42.112,45.181,45.247,41.177,58.76588889
607,2017/1/23,54.999,57.176,61.826,56.488,43.608,60.936,73.996,107.319,41.785,49.613,40.624,41.909,100.502,92.086,44.675,46.654,43.022,42.746,58.88688889
608,2017/1/24,56.558,57.33,58.582,59.015,44.309,63.583,70.172,105.489,43.669,51.306,40.773,43.298,103.483,90.237,45.21,47.536,47.071,41.805,59.41255556
609,2017/1/25,58.255,57.812,60.289,56.883,43.391,63.111,76.45,108.132,42.495,52.704,40.986,43.146,106.672,94.679,45.754,45.591,43.729,41.393,60.08177778
610,2017/1/26,57.604,59.482,60.996,58.261,44.608,65.05,72.315,107.114,43.213,54.498,41.696,43.179,106.98,92.15,46.11,49.153,47.313,41.555,60.6265
611,2017/1/27,58.787,57.359,61.417,59.849,45.23,64.734,74.89,109.691,43.217,56.687,42.519,43.795,107.732,94.55,46.341,49.592,46.869,43.229,61.47155556
612,2017/1/28,58.508,56.233,66.05,56.245,47.292,65.254,74.563,112.577,43.229,55.321,41.328,44.487,112.568,95.979,47.216,48.728,45.625,43.962,61.95361111
613,2017/1/29,59.89,57.576,65.668,57.771,46.571,67.083,79.388,112.381,44.315,57.035,43.254,43.97,118.428,98.914,45.891,48.173,46.708,43.545,63.14227778
614,2017/1/30,60.045,59.78,64.117,53.244,48.059,67.133,77.521,118.636,44.721,55.876,41.669,45.726,111.696,99.681,47.681,49.436,47.606,44.913,63.19666667
615,2017/1/31,60.498,61.399,58.233,60.73,47.043,65.905,77.967,116.676,43.481,55.002,42.508,45.879,117.412,102.522,50.641,50.346,49.104,44.543,63.88272222
616,2017/2/1,61.132,57.692,66.518,60.705,47.414,71.158,81.091,121.521,45.146,57.205,43.423,45.179,122.874,100.651,50.368,50.869,44.735,44.983,65.148
617,2017/2/2,61.536,59.331,66.49,57.719,46.645,67.533,81.887,118.344,45.565,58.344,43.751,44.47,119.113,99.997,48.138,50.793,48.367,45.112,64.61861111
618,2017/2/3,63.076,60.41,64.701,60.13,47.315,73.701,78.829,116.611,47.605,58.609,44.667,43.422,118.094,102.81,49.62,54.235,49.694,45.165,65.483
619,2017/2/4,64.485,62.66,68.635,61.41,47.989,71.35,79.998,117.671,47.42,59.035,45.404,47.267,120.326,104.536,50.232,48.532,48.305,47.008,66.23683333
620,2017/2/5,61.924,61.941,68.337,59.791,46.253,71.434,79.811,112.356,46.393,57.607,44.555,46.084,123.774,105.11,50.389,52.387,49.284,46.964,65.79966667
621,2017/2/6,60.507,63.096,66.806,57.914,48.126,67.623,80.409,116.916,46.109,57.388,44.947,45.666,119.15,102.437,51.331,51.53,48.713,45.581,65.23605556
622,2017/2/7,61.405,59.379,66.476,63.18,47.937,67.552,79.834,118.879,45.925,56.853,44.994,47.19,119.405,103.772,48.723,53.404,50.278,46.355,65.64116667
623,2017/2/8,62.593,63.652,67.003,59.887,49.445,67.836,78.779,116.457,46.808,58.366,44.915,45.991,116.739,108.992,50.287,53.258,48.374,45.354,65.81866667
624,2017/2/9,63.736,63.836,65.493,60.101,47.969,70.902,79.872,117.647,46.704,59.553,44.058,46.397,118.322,100.891,50.354,53.831,46.31,45.508,65.638
625,2017/2/10,63.773,65.755,64.427,63.422,48.35,69.509,80.665,116.571,47.009,58.597,43.462,47.282,120.908,100.825,50.678,53.304,49.814,46.445,66.15533333
626,2017/2/11,63.468,62.477,67.9,60.305,50.086,73.389,79.697,117.84,48.456,60.097,45.024,47.64,120.232,103.494,51.444,54.425,49.878,47.139,66.83283333
627,2017/2/12,62.061,65.255,73.735,62.869,49.491,73.118,82.583,117.481,47.391,56.708,44.249,45.685,123.943,103.251,52.445,51.211,50.082,46.401,67.10883333
628,2017/2/13,61.11,66.47,74.422,62.061,48.991,76.626,82.504,119.181,46.975,58.416,45.516,45.779,122.123,103.666,51.524,53.972,49.725,47.461,67.58455556
629,2017/2/14,60.974,67.206,71.644,61.622,48.985,68.27,80.956,116.035,46.963,58.943,45.34,46.353,117.145,100.843,50.104,54.645,47.003,47.226,66.12538889
630,2017/2/15,61.382,64.163,72.077,60.928,49.656,68.256,80.853,118.972,45.892,59.369,44.858,47.048,114.381,98.823,51.014,53.83,50.488,46.413,66.02238889
631,2017/2/16,60.58,61.586,68.153,65.203,47.689,70.226,76.69,110.804,46.362,54.806,44.14,46.109,114.298,98.784,50.127,51.53,49.951,46.358,64.63311111
632,2017/2/17,59.403,65.526,69.145,65.391,47.398,66.179,77.632,115.034,45.742,54.185,44.013,47.129,117.691,100.332,50.447,52.642,49.796,45.01,65.14972222
633,2017/2/18,61.924,63.247,73.979,65.186,47.92,70.285,78.925,113.461,46.342,55.967,44.974,45.547,120.395,101.81,48.005,52.731,51.615,44.853,65.95366667
634,2017/2/19,59.738,62.347,71.223,64.911,45.78,66.643,77.826,111.165,45.959,57.097,43.688,44.981,116.472,101.989,47.237,50.177,47.228,44.274,64.37416667
635,2017/2/20,60.309,62.683,68.217,60.978,47.03,69.818,77.641,115.932,44.352,58.529,44.108,43.716,112.597,94.171,48.946,52.412,44.738,45.066,63.95794444
636,2017/2/21,62.218,61.794,61.683,58.76,47.941,70.882,82.098,114.394,44.704,58.303,42.841,44.416,114.537,96.191,47.472,51.785,45.725,44.754,63.91655556
637,2017/2/22,63.288,63.636,66.239,62.633,47.91,61.967,77.689,120.476,45.37,55.974,42.857,45.527,118.871,101.518,48.618,52.575,45.449,45.169,64.76477778
638,2017/2/23,61.048,64.292,63.822,63.534,49.427,68.957,73.524,118.008,45.674,58.232,43.389,45.481,117.259,102.058,50.397,53.932,47.817,45.078,65.10716667
639,2017/2/24,61.988,64.904,68.158,62.969,49.366,70.655,74.42,125.32,46.399,55.475,43.876,45.914,121.136,99.053,49.685,52.978,48.824,45.736,65.93644444
640,2017/2/25,62.231,62.853,66.518,60.879,49.686,68.427,78.029,122.675,47.333,54.631,44.952,46.321,126.115,104.474,51.176,53.622,49.69,45.804,66.412
641,2017/2/26,61.598,62.106,66.406,63.914,49.567,68.002,80.536,117.721,47.001,56.362,43.959,43.376,119.971,98.949,50.213,48.324,50.147,46.019,65.23172222
642,2017/2/27,62.662,63.618,67.857,63.511,48.875,68.97,79.204,118.011,45.726,57.503,44.26,46.825,124.882,103.55,51.583,52.948,49.056,45.787,66.37933333
643,2017/2/28,61.937,62.182,67.63,60.374,51.304,76.33,75.603,119.599,47.582,60.269,45.377,47.051,116.985,100.181,51.962,53.699,49.567,45.945,66.30983333
644,2017/3/1,61.296,64.893,70.903,62.618,52.578,71.052,77.492,119.843,48.428,57.826,42.811,43.072,122.421,103.167,51.859,54.978,49.005,47.068,66.73944444
645,2017/3/2,62.381,62.911,74.866,61.636,51.829,70.651,81.12,120.198,48.783,58.31,46.607,46.301,122.135,108.708,51.166,52.973,47.791,47.709,67.55972222
646,2017/3/3,63.687,64.211,69.042,60.508,48.168,71.244,85.271,118.972,48.535,59.507,46.053,48.129,116.952,104.598,51.242,54.614,51.552,47.755,67.22444444
647,2017/3/4,63.955,65.602,68.76,62.385,52.713,68.023,84.023,122.661,48.162,58.253,45.698,45.823,123.92,108.045,49.881,54.182,51.665,48.065,67.87866667
648,2017/3/5,63.976,62.141,70.381,63.247,50.081,70.601,82.074,120.589,47.176,58.919,45.767,46.957,124.299,106.326,51.834,52.893,52.5,48.953,67.70633333
649,2017/3/6,63.376,64.853,71.953,63.101,50.253,70.742,80.496,124.85,48.643,58.016,45.093,47.971,117.043,99.552,53.235,54.211,49.346,46.164,67.161
650,2017/3/7,60.901,64.689,70.117,63.818,51.933,68.948,80.989,115.117,49.395,57.964,46.767,48.629,118.027,108.249,53.909,53.777,51.19,47.848,67.34816667
651,2017/3/8,61.929,68.416,76.044,61.642,50.177,70.617,81.078,119.153,48.956,57.8,46.514,47.958,119.472,107.844,53.452,54.332,51.599,49.126,68.11716667
652,2017/3/9,62.878,65.742,73.467,64.445,50.815,69.878,79.703,121.374,47.253,58.376,47.33,48.294,116.867,105.231,53.131,54.446,50.848,46.642,67.59555556
653,2017/3/10,64.519,66.476,66.953,63.891,50.48,71.414,83.579,124.024,48.495,60.37,47.211,48.212,125.25,106.403,53.352,51.838,53.763,46.944,68.50966667
654,2017/3/11,63.776,64.514,62.526,63.993,52.093,73.015,83.971,124.749,49.753,62.239,47.756,48.472,127.749,113.448,51.708,52.432,52.901,48.785,69.10444444
655,2017/3/12,63.395,62.29,72.523,61.229,50.715,70.929,82.627,125.937,47.541,60.442,45.248,48.832,120.71,114.666,52.069,54.208,51.486,46.083,68.385
656,2017/3/13,65.129,66.403,67.44,61.937,50.023,71.699,79.445,125.133,48.926,59.637,46.661,47.306,129.041,100.693,52.993,53.884,51.433,48.635,68.13433333
657,2017/3/14,62.582,66.123,72.079,64.756,50.356,74.425,84.548,126.149,47.514,58.347,45.546,47.791,126.095,103.12,51.327,51.99,51.838,46.903,68.41605556
658,2017/3/15,62.916,65.974,69.862,60.921,49.507,70.053,81.832,117.176,48.691,58.384,47.141,48.318,133.251,103.696,53.876,50.192,50.199,47.861,67.76944444
659,2017/3/16,61.611,64.554,70.342,60.007,49.567,72.776,79.578,121.357,47.119,56.841,46.068,48.418,126.84,102.526,51.803,53.615,49.324,47.269,67.20083333
660,2017/3/17,63.124,65.389,70.342,62.078,50.373,68.136,81.36,124.136,47.418,55.923,45.824,46.721,128.232,104.156,50.282,54.5,48.257,49.014,67.51472222
661,2017/3/18,61.845,63.418,69.965,59.195,51.322,67.407,79.506,117.612,47.823,58.263,46.037,47.672,118.374,104.176,52.142,51.993,50.911,47.766,66.41261111
662,2017/3/19,63.519,57.974,69.357,58.145,51.163,66.76,79.006,123.795,48.257,56.412,45.838,47.567,121.669,104.13,48.886,51.981,48.151,49.18,66.21055556
663,2017/3/20,63.492,61.077,67.188,60.061,47.035,75.643,80.174,120.467,47.331,58.563,46.075,47.659,124.395,106.172,50.245,54.159,50.961,47.775,67.13733333
664,2017/3/21,62.678,65.02,67.122,61.112,49.078,65.759,79.454,120.797,47.003,57.013,45.957,47.262,127.938,105.613,50.631,54.536,51.636,47,66.97827778
665,2017/3/22,63.594,64.564,69.773,61.894,48.799,71.543,80.787,121.956,45.98,55.894,45.706,47.744,126.554,107.056,48.762,54.706,49.562,45.027,67.21672222
666,2017/3/23,61.639,62.75,65.997,61.387,47.484,72.646,81.767,115.91,46.427,58.324,45.023,46.459,118.07,103.486,49.728,55.04,47.757,46.951,65.93583333
667,2017/3/24,60.69,60.938,69.651,60.008,48.758,70.673,76.826,115.778,46.977,57.108,44.677,46.895,120.467,105.564,48.619,54.183,47.53,43.641,65.49905556
668,2017/3/25,61.015,61.296,68.114,62.657,48.301,70.998,76.938,118.271,46.817,56.164,44.283,46.615,119.978,105.245,50.937,51.757,47.843,45.521,65.70833333
669,2017/3/26,62.743,63.412,71.834,59.315,47.592,67.078,79.995,112.87,45.234,54.541,45.1,45.6,122.405,99.827,51.423,54.119,45.544,44.394,65.16811111
670,2017/3/27,61.448,62.877,65.686,56.805,46.789,69.337,79.469,111.568,46.373,53.792,42.551,45.293,121.097,102.691,45.024,49.332,47.677,42.996,63.93361111
671,2017/3/28,60.917,60.629,69.177,60.46,48.349,76.684,76.497,116.633,44.619,55.132,42.49,45.367,120.718,97.74,48.632,50.416,50.477,44.048,64.94361111
672,2017/3/29,60.938,62.775,66.592,57.143,47.696,71.159,80.349,112.587,45.948,55.06,44.207,43.736,114.898,104.284,47.966,51.487,48.979,44.789,64.47738889
673,2017/3/30,60.401,61.122,63.449,59.35,48.558,76.248,74.659,119.555,45.246,53.363,42.742,44.929,102.942,98.483,50.749,53.55,48.594,46.208,63.89711111
674,2017/3/31,61.364,61.743,67.739,60.057,46.584,66.035,79.583,125.893,45.805,53.914,43.319,45.264,121.535,103.487,49.391,53.337,50.164,46.405,65.6455
675,2017/4/1,60.191,61.763,64.84,58.656,47.873,81.765,80.125,120.935,46.19,57.103,43.289,45.887,120.059,104.506,50.479,49.363,48.587,46.74,66.0195
676,2017/4/2,61.89,61.218,68.334,59.84,47.58,68.588,82.13,124.167,45.102,58.042,44.525,46.011,116.724,103.95,49.592,51.699,48.251,45.205,65.71377778
677,2017/4/3,62.189,62.055,69.843,58.736,47.575,65.403,81.159,121.511,46.008,56.887,45.427,44.744,116.868,102.307,49.485,51.364,50.718,44.891,65.39833333
678,2017/4/4,62.695,63.17,66.858,59.309,48.105,66.648,82.26,116.99,45.903,58.162,45.028,46.164,115.708,106.965,48.737,51.296,46.287,46.689,65.38744444
679,2017/4/5,58.934,62.351,72.395,59.844,48.3,73.451,82.098,123.406,47.268,58.55,44.311,44.593,117.471,100.805,49.729,53.076,48.111,46.14,66.15738889
680,2017/4/6,61.531,63.226,68.135,62.674,49.123,69.43,83.236,117.388,44.138,57.424,44.977,44.847,120.248,101.069,49.563,55.209,50.57,46.359,66.06372222
681,2017/4/7,60.131,63.176,73.252,59.821,50.009,69.838,85.374,118.879,41.764,59.443,44.674,43.937,116.856,102.605,50.915,57.423,48.737,43.727,66.14227778
682,2017/4/8,62.141,64.162,67.546,61.906,48.805,70.5,84.246,120.353,46.779,58.138,44.464,46.621,116.744,104.59,51.481,53.536,49.193,46.084,66.51605556
683,2017/4/9,61.133,62.147,73.351,57.524,49.761,68.702,84.586,110.097,45.924,59.244,44.934,47.885,111.911,104.873,47.178,51.302,49.159,45.449,65.28666667
684,2017/4/10,62.634,63.21,72.6,62.104,49.038,66.52,84.564,118.809,45.259,59.803,45.624,45.383,118.43,101.86,50.755,54.262,51.981,46.64,66.63755556
685,2017/4/11,61.023,66.691,73.217,60.507,46.465,74.162,76.543,117.508,46.537,62.303,43.683,45.587,122.544,105.291,48.949,55.23,50.506,48.198,66.94133333
686,2017/4/12,60.299,61.276,67.644,58.665,50.909,72.106,80.597,119.858,46.302,58.625,44.424,47.415,126.672,101.477,51.485,54.743,49.899,48.292,66.70488889
687,2017/4/13,61.616,65.4,69.039,63.298,48.417,72.278,83.925,113.774,47.751,59.541,45.298,46.762,118.5,107.089,51.4,52.573,50.141,46.361,66.84238889
688,2017/4/14,64.003,65.555,73.275,60.609,48.602,71.398,79.101,117.071,44.138,58.258,46.534,48.09,125.86,102.755,49.777,52.45,50.521,46.371,66.90933333
689,2017/4/15,63.364,61.472,72.753,61.213,51.805,67.634,79.105,119.014,47.45,59.518,45.337,48.052,120.106,102.869,52.797,52.429,49.939,47.786,66.8135
690,2017/4/16,62.668,62.114,67.134,61.885,51.237,68.636,78.95,117.548,48.088,59.16,45.883,47.394,121.184,104.883,50.168,54.199,51.255,48.055,66.69116667
691,2017/4/17,65.381,61.789,75.921,60.92,51.473,72.543,80.971,116.727,48.792,58.004,44.898,48.549,126.818,102.994,52.108,52.747,51.583,48.343,67.80894444
692,2017/4/18,61.649,63.268,63.13,64.244,52.08,72.735,80.582,121.397,50.478,60.415,46.744,50.018,118.955,104.051,51.849,54.641,52.595,48.223,67.61411111
693,2017/4/19,63.8,65.241,70.977,63.14,52.09,72.28,83.331,125.887,49.721,58.645,46.692,50.039,119.632,105.451,53.929,55.415,53.914,48.162,68.797
694,2017/4/20,64.802,64.949,83.794,64.155,53.218,71.044,81.657,123.242,48.821,59.302,48.066,48.28,127.717,109.912,52.74,53.464,52.911,49.895,69.88716667
695,2017/4/21,64.977,65.717,73.151,64.483,49.837,73.737,81.483,126.909,50.58,59.581,47.082,50.119,126.941,109.377,50.847,53.182,52.203,48.787,69.3885
696,2017/4/22,65.767,62.738,70.739,64.752,52.367,73.762,84.843,125.03,49.549,57.953,47.24,50.444,121.091,110.105,54.623,53.532,51.085,50.845,69.24805556
697,2017/4/23,65.652,67.295,72.916,63.136,49.569,72.055,80.715,126.371,50.133,57.138,46.844,49.818,120.497,107.516,49.224,54.341,53.141,52.165,68.807
698,2017/4/24,66.266,67.483,76.88,66.152,53.088,76.106,83.009,123.595,50.145,60.348,47.638,50.354,126.389,100.954,51.442,54.298,52.77,49.089,69.77811111
699,2017/4/25,63.385,63.703,75.121,68.099,51.756,76.637,81.243,126.503,48.774,60.512,45.853,48.181,128.834,105.247,53.414,56.13,54.008,49.335,69.81861111
700,2017/4/26,67.778,65.033,75.504,64.316,53.107,80.809,81.895,123.59,48.385,59.981,45.482,47.146,127.319,110.994,52.442,53.425,52.044,48.844,69.89411111
701,2017/4/27,66.698,66.591,72.139,66.764,51.862,72.986,83.184,121.879,49.513,59.315,48.052,48.024,116.15,105.617,53.24,54.921,52.425,47.61,68.72055556
702,2017/4/28,64.678,66.265,72.716,68.775,54.125,72.59,81.572,119.791,50.693,60.316,49.347,48.023,121.484,107.477,52.463,57.495,53.866,48.487,69.4535
703,2017/4/29,65.832,66.23,72.41,61.898,53.805,73.089,83.852,124.393,50.119,58.337,47.963,48.979,123.485,111.776,54.17,58.054,51.671,49.725,69.766
704,2017/4/30,64.121,64.045,73.685,63.61,53.518,72.301,82.918,125.864,46.096,58.336,46.674,48.675,126.168,104.7,54.351,55.86,53.414,48.561,69.04983333
705,2017/5/1,65.71,67.105,81.654,63.292,52.626,75.264,80.444,124.423,48.109,60.75,47.405,48.145,122.754,108.921,50.962,53.613,50.855,48.982,69.50077778
706,2017/5/2,66.583,65.798,74.872,58.04,49.915,81.847,84.441,124.102,49.539,60.364,47.295,49.211,126.405,108.282,53.029,56.67,52.251,51.33,69.99855556
707,2017/5/3,65.675,64.042,73.9,66.467,52.573,68.327,78.091,122.994,50.343,61.542,46.88,50.458,123.365,107.251,53.051,52.584,46.33,48.782,68.48083333
708,2017/5/4,65.197,65.512,65.863,61.861,52.952,75.643,80.278,122.898,50.779,61.159,48.58,50.841,120.106,104.837,53.442,56.959,53.34,51.501,68.986
709,2017/5/5,65.848,62.875,71.315,64.35,52.835,75.273,81.984,124.509,50.874,59.86,47.738,51.151,121.979,107.85,52.363,58.702,51.998,50.182,69.53811111
710,2017/5/6,66.608,66.232,73.985,65.298,53.844,76.881,80.097,125.87,51.435,57.222,47.872,50.551,124,110.125,53.24,55.62,49.509,48.828,69.84538889
711,2017/5/7,65.682,64.054,71.743,64.416,49.165,74.731,78.894,120.377,49.938,60.843,47.737,49.105,120.253,110.292,54.415,58.972,52.6,50.504,69.09561111
712,2017/5/8,67.142,65.271,73.66,61.924,50.282,71.203,83.349,122.339,50.008,60.649,47.323,48.883,117.091,106.449,52.237,54.485,51.917,49.679,68.5495
713,2017/5/9,66.183,63.063,71.407,66.3,52.059,76.127,74.063,125.033,51.995,62.18,48.964,49.553,125.785,105.926,52.109,53.132,51.745,49.688,69.184
714,2017/5/10,65.849,61.729,75.375,68.404,52.937,78.575,82.669,120.592,49.565,63.097,49.743,49.817,127.762,106.791,52.086,56.72,52.181,49.922,70.21188889
715,2017/5/11,67.138,64.822,75.375,64.969,51.975,79.51,82.941,129.265,49.27,63.498,48.713,48.377,125.114,110.059,54.058,56.171,50.283,40.58,70.11766667
716,2017/5/12,68.199,65.348,74.206,63.216,54.145,86.39,85.929,122.147,49.962,66.275,47.74,49.165,127.688,107.083,52.633,52.209,53.43,50.751,70.91755556
717,2017/5/13,68.135,68.547,78.821,67.803,53.41,75.488,86.757,125.166,50.739,65.399,49.145,48.414,116.85,109.753,53.44,56.639,53.941,49.869,71.01755556
718,2017/5/14,66.531,68.632,72.206,69.311,55.572,72.436,84.117,126.393,48.763,65.78,49.454,50.353,117.709,111.27,53.937,53.352,55.103,51.066,70.66583333
719,2017/5/15,67.457,70.142,71.956,68.701,55.373,71.32,85.471,131.501,51.662,62.852,48.937,49.137,124.966,114.917,56.026,60.344,54.162,51.674,72.03322222
720,2017/5/16,67.817,64.431,76.897,65.626,53.987,76.796,84.939,126.312,53.135,61.465,48.486,51.74,127.484,111.997,54.419,60.243,55.006,51.036,71.76755556
721,2017/5/17,67.441,68.948,71.958,67.064,53.782,78.101,82.275,124.618,52.048,63.696,50.26,50.349,119.684,104.085,55.185,56.639,56.326,49.995,70.69188889
722,2017/5/18,69.345,62.17,71.92,67.788,55.583,79.997,84.124,131.731,53.148,63.255,50.479,50.088,126.537,110.531,53.725,55.914,51.97,51.764,71.6705
723,2017/5/19,69.548,66.573,72.752,61,52.933,77.612,85.285,124.828,52.766,63.26,48.874,52.352,122.886,107.035,54.472,57.821,51.407,52.675,70.78216667
724,2017/5/20,68.418,65.41,73.483,65.423,55.047,85.648,86.633,124.198,52.148,62.32,50.365,51.245,124.293,108.415,55.607,56.023,53.046,51.801,71.64016667
725,2017/5/21,69.929,66.238,71.291,62.633,51.832,75.297,84.114,122.228,50.397,60.223,51.488,50.399,124.458,116.757,54.309,53.663,55.336,51.327,70.66216667
726,2017/5/22,68.602,68.293,72.508,64.859,54.525,78.814,83.603,124.128,51.437,63.972,50.043,52.391,126.76,109.11,55.985,54.457,54.091,51.956,71.41855556
727,2017/5/23,68.548,69.318,75.744,63.135,56.735,81.476,70.53,121.323,51.473,62.731,48.573,50.793,130.795,104.953,54.71,53.018,56.501,51.194,70.64166667
728,2017/5/24,65.954,66.048,69.73,64.314,50.849,71.245,75.62,125.254,48.778,60.309,45.377,47.965,133.539,104.804,53.855,53.018,53.724,48.016,68.79994444
729,2017/5/25,68.05,61.135,71.93,62.111,52.089,75.812,79.538,124.6,50.616,62.622,47.465,49.873,133.162,112.833,53.598,55.756,52.015,49.28,70.13805556
730,2017/5/26,66.222,63.27,71.326,62.828,54.375,69.262,83.848,127.53,49.812,62.774,50.092,50.265,131.477,111.332,54.166,59.26,55.277,51.453,70.80938889
731,2017/5/27,65.79,66.644,74.834,67.626,52.835,76.318,83.724,127.041,51.123,62.778,52.082,49.879,125.502,111.164,54.677,54.509,55.377,51.518,71.30116667
732,2017/5/28,67.79,67.19,67.921,64.477,52.899,74.084,81.038,125.785,50.901,59.64,49.459,50.53,127.413,109.788,51.459,58.919,56.403,50.14,70.32422222
